time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-26 00:00:00+00:00,32,22,379,68
2026-05-27 00:00:00+00:00,19,19,383,62
2026-05-28 00:00:00+00:00,38,29,429,67
2026-05-29 00:00:00+00:00,101,31,353,83
2026-05-30 00:00:00+00:00,31,19,272,37
2026-05-31 00:00:00+00:00,111,40,458,39
2026-06-01 00:00:00+00:00,38,26,345,69
2026-06-02 00:00:00+00:00,29,26,333,70
2026-06-03 00:00:00+00:00,25,16,314,51
2026-06-04 00:00:00+00:00,51,25,319,55
2026-06-05 00:00:00+00:00,101,45,505,71
2026-06-06 00:00:00+00:00,29,16,344,27
2026-06-07 00:00:00+00:00,28,16,404,31
2026-06-08 00:00:00+00:00,213,29,499,72
